PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
144213207,NCGC00256536-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213208,NCGC00256553-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213209,NCGC00256571-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213212,NCGC00256345-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213213,NCGC00256365-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213216,NCGC00256420-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213221,NCGC00256537-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213222,NCGC00256554-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213223,NCGC00256572-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213227,NCGC00256346-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213229,NCGC00256403-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213230,NCGC00256421-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213231,NCGC00256459-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,SIGMA
144213232,NCGC00256480-01,1,0,,,,inactive,inactive,,0,inactive,,0,TCI
144213233,NCGC00256501-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213235,NCGC00256555-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213237,NCGC00256591-01,1,0,,,,inactive,inactive,,0,inactive,,0,TCI
144213238,NCGC00256610-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213243,NCGC00256404-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213244,NCGC00256422-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213245,NCGC00256441-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213247,NCGC00256481-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213248,NCGC00256502-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213250,NCGC00256556-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213254,NCGC00256348-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213255,NCGC00256367-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213256,NCGC00256384-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213261,NCGC00256503-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213262,NCGC00256522-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213263,NCGC00256538-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213265,NCGC00256592-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213266,NCGC00256612-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213267,NCGC00256329-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213268,NCGC00256349-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213270,NCGC00256385-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213273,NCGC00256443-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213275,NCGC00256504-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213276,NCGC00256557-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213277,NCGC00256593-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213278,NCGC00256613-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213279,NCGC00256350-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213280,NCGC00256369-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213283,NCGC00256424-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213285,NCGC00256462-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213288,NCGC00256523-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213291,NCGC00256594-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213292,NCGC00256614-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213293,NCGC00256330-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213296,NCGC00256387-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213297,NCGC00256408-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213298,NCGC00256425-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213300,NCGC00256506-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213303,NCGC00256558-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213305,NCGC00256595-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213306,NCGC00256615-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213307,NCGC00256331-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213308,NCGC00256352-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213309,NCGC00256388-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213310,NCGC00256409-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213311,NCGC00256426-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213314,NCGC00256485-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213316,NCGC00256525-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213320,NCGC00256616-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213324,NCGC00256389-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213325,NCGC00256427-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213327,NCGC00256486-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213329,NCGC00256526-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213331,NCGC00256560-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213332,NCGC00256578-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213333,NCGC00256617-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213334,NCGC00256333-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213335,NCGC00256354-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213336,NCGC00256372-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213337,NCGC00256390-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213340,NCGC00256446-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213341,NCGC00256466-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213342,NCGC00256487-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213343,NCGC00256527-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213344,NCGC00256544-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213345,NCGC00256561-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213346,NCGC00256579-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213347,NCGC00256597-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213350,NCGC00256966-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213351,NCGC00256983-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213354,NCGC00257060-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213355,NCGC00257077-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213356,NCGC00257099-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213357,NCGC00257119-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213358,NCGC00257139-01,1,0,,,,inactive,inactive,,0,inactive,,0,Matrix Scientific
144213359,NCGC00257156-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213360,NCGC00257175-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213362,NCGC00257215-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213364,NCGC00256967-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213365,NCGC00256984-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213368,NCGC00257042-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213369,NCGC00257061-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213370,NCGC00257078-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213371,NCGC00257100-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213372,NCGC00257140-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213373,NCGC00257157-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213374,NCGC00257176-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213375,NCGC00257195-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213376,NCGC00257216-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213377,NCGC00256929-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213378,NCGC00256949-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213380,NCGC00256985-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213381,NCGC00257005-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213382,NCGC00257023-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213383,NCGC00257043-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213384,NCGC00257062-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213386,NCGC00257101-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213387,NCGC00257120-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,LightBiologicals
144213388,NCGC00257141-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213389,NCGC00257177-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213390,NCGC00257196-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213391,NCGC00257217-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213392,NCGC00256930-01,1,0,,,,inactive,inactive,,0,active antagonist,54.48267331,-57.05149165,SIGMA
144213393,NCGC00256950-01,1,0,,,,inactive,inactive,,0,inactive,,0,Spectrum Chemical
144213394,NCGC00256969-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213395,NCGC00256986-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213396,NCGC00257006-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213397,NCGC00257024-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213398,NCGC00257044-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213399,NCGC00257063-01,1,0,,,,inactive,inactive,,0,inactive,,0,TCI
144213400,NCGC00257080-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213402,NCGC00257121-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,38.53155766,-29.19193488,SIGMA
144213403,NCGC00257158-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213405,NCGC00257197-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213406,NCGC00257218-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213407,NCGC00256931-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213408,NCGC00256951-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213410,NCGC00256987-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213411,NCGC00257025-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213414,NCGC00257081-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213415,NCGC00257103-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213416,NCGC00257122-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,64.75277858,-37.9459659,SIGMA
144213417,NCGC00257159-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213418,NCGC00257179-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213419,NCGC00257219-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213420,NCGC00256932-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213421,NCGC00256952-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213422,NCGC00256971-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213423,NCGC00256988-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213424,NCGC00257026-01,1,0,,,,inactive,inactive,,0,inactive,,0,TCI
144213425,NCGC00257046-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213426,NCGC00257065-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213430,NCGC00257180-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213431,NCGC00257198-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213432,NCGC00257220-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213434,NCGC00256953-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213435,NCGC00256972-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213436,NCGC00257007-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213437,NCGC00257027-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213438,NCGC00257066-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213439,NCGC00257083-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213441,NCGC00257124-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213442,NCGC00257142-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213444,NCGC00257199-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213445,NCGC00257221-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213446,NCGC00256934-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213447,NCGC00256973-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213448,NCGC00256989-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213450,NCGC00257028-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213451,NCGC00257047-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213452,NCGC00257084-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213453,NCGC00257105-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213456,NCGC00257162-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213457,NCGC00257181-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213459,NCGC00257222-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213460,NCGC00256935-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213461,NCGC00256954-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213462,NCGC00256974-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213463,NCGC00256990-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213464,NCGC00257009-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213465,NCGC00257029-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213466,NCGC00257048-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213467,NCGC00257085-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213468,NCGC00257106-01,1,0,,,,inactive,inactive,,0,inactive,,0,Sigma DiscoveryCPR
144213469,NCGC00257126-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213472,NCGC00257182-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213473,NCGC00257201-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213474,NCGC00257223-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213475,NCGC00256936-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213476,NCGC00256955-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213477,NCGC00256991-01,1,0,,,,inactive,inactive,,0,inconclusive agonist,,,SIGMA
144213479,NCGC00257049-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213480,NCGC00257067-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213481,NCGC00257086-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213483,NCGC00257127-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213484,NCGC00257164-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213486,NCGC00257202-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213487,NCGC00257224-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213488,NCGC00256937-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213489,NCGC00256956-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213491,NCGC00257011-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213492,NCGC00257030-01,1,0,,,,inactive,inactive,,0,inactive,,0,Acros
144213494,NCGC00257087-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213496,NCGC00257145-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213497,NCGC00257165-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213498,NCGC00257203-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213499,NCGC00257225-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213501,NCGC00256957-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213502,NCGC00256975-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213503,NCGC00256993-01,1,0,,,,inactive,inactive,,0,inactive,,0,TCI
144213507,NCGC00257068-01,1,0,,,,inactive,inactive,,0,inactive,,0,Acros
144213508,NCGC00257088-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213509,NCGC00257109-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213510,NCGC00257128-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213511,NCGC00257146-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213512,NCGC00257184-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213513,NCGC00257204-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213514,NCGC00257226-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213515,NCGC00256939-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213516,NCGC00256958-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213518,NCGC00256994-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213520,NCGC00257052-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213521,NCGC00257069-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213523,NCGC00257110-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213524,NCGC00257129-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213525,NCGC00257147-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213526,NCGC00257185-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213528,NCGC00257227-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213531,NCGC00256995-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213532,NCGC00257013-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213533,NCGC00257033-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213534,NCGC00257053-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213536,NCGC00257111-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213537,NCGC00257130-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213538,NCGC00257148-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213539,NCGC00257166-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213541,NCGC00257206-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213542,NCGC00257228-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213545,NCGC00256996-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213546,NCGC00257014-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213547,NCGC00257034-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213548,NCGC00257054-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213549,NCGC00257070-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213550,NCGC00257091-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213551,NCGC00257112-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213553,NCGC00257149-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213555,NCGC00257187-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213556,NCGC00257207-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213559,NCGC00256977-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213560,NCGC00256997-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213561,NCGC00257015-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213562,NCGC00257035-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213563,NCGC00257071-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213564,NCGC00257092-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213565,NCGC00257113-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213566,NCGC00257132-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213567,NCGC00257168-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213568,NCGC00257188-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213570,NCGC00256943-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213571,NCGC00256962-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213573,NCGC00257016-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213574,NCGC00257036-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213575,NCGC00257055-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213576,NCGC00257072-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213577,NCGC00257093-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213578,NCGC00257114-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213579,NCGC00257133-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213580,NCGC00257150-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213581,NCGC00257169-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213582,NCGC00257209-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213583,NCGC00257229-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213584,NCGC00256944-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213585,NCGC00256963-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213586,NCGC00256978-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213589,NCGC00257037-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213591,NCGC00257094-01,1,0,,,,inactive,inactive,,0,inactive,,0,LightBiologicals
144213594,NCGC00257151-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213596,NCGC00257189-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213597,NCGC00257210-01,1,0,,,,inactive,inactive,,0,inconclusive antagonist,,,Alfa Aesar
144213598,NCGC00257230-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213599,NCGC00256945-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213601,NCGC00257000-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213603,NCGC00257057-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213607,NCGC00257135-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213608,NCGC00257152-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213609,NCGC00257171-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine
144213610,NCGC00257190-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213611,NCGC00257211-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213613,NCGC00256946-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213614,NCGC00256964-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
144213615,NCGC00256980-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA
