SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
22215	LOC57228	0.328	-0.193	0.097	-0.188	-0.225
22216	STARD5	0.501	-0.102	-0.366	0.144	0.105
22217	GADD45G	0.154	-0.018	0.275	0.769	0.433
22218	TAC3	0.052	-0.113	-0.135	-0.18	-0.241
22219	ETV1	0.035	-0.1	-0.273	-0.187	-0.162
22220		0.129	-0.255	-0.146	-0.171	-0.129
22221	ASPN	0.301	0.234	0.338	-0.055	-0.01
22222	FLJ13564	0.204	-0.28	0.088	0.332	0.532
22223	FLJ22378	0.307	-0.144	-0.254	0.219	0.093
22224		0.232	-0.237	-0.231	-0.125	-0.157
22225	KIAA1918	-1.863	-1.348	-1.431	-1.7	-1.352
22226	KIAA1705	-2.226	-1.463	-1.458	-2.085	-1.929
22227		-0.505	-0.307	-0.449	-0.635	-0.024
22228	C6orf33	0.955	-0.064	-0.496	-0.307	0.674
22229		-1.65	-1.251	-1.211	-1.665	-1.031
22230		-0.313	-0.312	-0.207	-0.421	-0.042
22231	KIAA1894	-2.031	-1.576	-1.507	-1.894	-1.624
22232	FLJ00012	-0.382	-0.756	-0.871	-0.636	-0.034
22233		-0.214	-0.471	-0.275	-0.323	-0.135
22234	SDK1	-1.164	-0.975	-1.239	-1.32	-1.029
22235		-1.096	-1.322	-1.221	-1.542	-1.156
22236		-2.174	-1.824	-1.263	-2.281	-1.801
22237	DJ473B4	-0.052	-0.35	-0.378	-0.242	-0.33
22238	ZDHHC2	-0.853	-1.516	-1.387	-1.422	-1.174
22239		0.214	-0.425	-0.085	-0.344	0.063
22240		0.05	-0.309	-0.815	-0.449	-0.466
22241	humNRDR	0.097	-0.378	-0.596	-0.398	-0.475
22242	NIN283	0.02	-0.278	-0.331	-0.286	0.009
22243	APC7	-0.634	-0.84	-0.974	-0.937	-0.788
22244	GPR107	0.341	-0.301	-0.147	-0.257	-0.002
22245	FLJ38602	-0.746	-0.843	-0.649	-0.891	-0.514
22246		0.185	-0.071	0.537	1.097	0.391
22247	FLJ13052	0.21	0.092	-0.343	-0.269	-0.237
22248	FLJ10081	-0.019	-0.292	-0.325	-0.289	-0.02
22249	BCAN	0.163	-0.247	-0.265	-0.085	-0.043
22250	LOC131118	0.299	0.007	-0.047	-0.017	0.335
22251	CPXM	0.113	-0.499	-0.197	-0.101	-0.17
22252		-0.267	-0.34	-0.446	-0.73	-0.435
22253	GTF3C3	0.578	0.257	0.04	0.017	0.26
22254	FLJ20079	0.337	-0.344	-0.075	-0.066	-0.133
22255	KIAA1309	0.494	-0.071	-0.064	0.323	0.124
22256	PLU-1	0.586	0.02	0.515	0.538	0.769
22257	PTGES2	0.565	0.169	-0.748	0.03	-0.097
22258	MDS031	0.342	-0.105	-0.145	-0.042	-0.343
22259	DKFZp762I194	-0.152	-0.678	-0.547	-0.409	-0.347
22260	LOC51005	0.505	0.05	-0.061	0.126	0.361
22261		0.36	-0.364	-0.124	0.382	0.219
22262	DLEU1	0.372	-0.201	-0.638	-0.63	-0.763
22263	KIAA0638	0.694	0.219	-0.222	0.042	0.249
22264	NEDD4L	0.868	0.725	0.759	0.402	1.042
22265		0.465	0.069	-0.37	-0.006	0.461
22266	PSIP2	0.062	-0.266	-0.384	-0.788	-0.486
22267		0.208	-0.322	-0.548	-0.112	-0.209
22268	DUSP12	0.181	-0.153	-0.36	-0.176	-0.376
22269		0.251	-0.046	0.092	0.163	-0.088
22270	SPG4	0.345	-0.04	-0.256	-0.109	-0.341
22271	SMARCA5	0.615	0.143	0.202	0.273	0.15
22272		0.208	0.034	-0.038	-0.152	-0.188
22273	PCQAP	0.02	0.012	-0.481	0.436	0.351
22274	RNASE6PL	0.284	-0.244	-0.807	-0.19	-0.24
22275		0.314	-0.086	-0.029	-0.078	-0.106
22276	SPTLC1	0.285	-0.143	-0.126	0.025	0.061
22277	CASP2	0.277	-0.302	0.214	0.111	-0.282
22278	SAP18	0.226	-0.271	-0.155	-0.078	-0.412
22279		0.204	-0.378	-0.465	-0.064	-0.035
22280		0.157	-0.427	-0.676	-0.045	0.01
22281		0.251	-0.295	-0.464	-0.267	-0.18
22282		0.407	0.06	-0.311	-0.18	0.047
22283		0.156	-0.379	-0.412	0.104	-0.209
22284	Spir-2	0.306	-0.186	-0.311	-0.158	0.226
22285	UBP1	0.712	0.33	0.223	0.259	0.289
22286	GPR48	0.304	-0.256	-0.614	-0.178	-0.41
22287	NTRK2	0.591	0.174	0.799	0.859	0.512
22288	MKKS	0.416	-0.249	-0.416	-0.243	-0.435
22289		0.042	-0.147	-0.131	-0.531	-0.496
22290		-0.055	-0.157	-0.357	-0.263	-0.522
22291	FLJ23462	0.163	-0.319	-0.723	-0.325	-0.649
22292	FLJ10462	0.269	-0.088	-0.448	-0.141	-0.326
22293		0.143	-0.214	-0.696	-0.408	-0.401
22294	MGAT3	0.298	-0.546	-0.896	-0.533	0.342
22295		0.351	0.299	0.219	-0.059	-0.03
22296	SNAPAP	0.15	-0.22	-0.302	-0.018	-0.14
22297		-0.03	-0.474	0.145	-0.181	-0.029
22298	TEKT3	-1.036	-1.068	-1.417	-1.263	-1.277
22299		-0.862	-0.697	-0.86	-1.03	-0.627
22300		-0.082	-0.334	-0.486	-0.353	-0.201
22301		-0.613	-0.332	-0.448	-1.098	-0.71
22302		-0.096	-0.513	0.165	0.578	0.505
22303		-0.904	-1.086	-0.977	-1.174	-0.547
22304		0.249	0.024	-0.479	-1.106	-1.133
22305		0.216	-0.483	-0.24	-0.467	0.07
22306		-1.019	-0.979	-0.906	-0.889	-0.841
22307	LOC253559	-0.038	-0.067	-0.195	-0.306	-0.494
22308		-0.731	-0.734	-0.798	-1.187	-0.668
22309	FLJ00166	-0.324	0.271	0.563	-0.162	0.016
22310		0	-0.103	-0.458	-0.32	-0.147
22311		0.633	0.784	1.1	1.174	1.296
22312		-0.973	-0.878	0.149	0.12	-0.196
22313		-0.84	-0.295	-0.849	-0.613	-0.711
22314		-0.263	-0.277	0.383	-0.032	0.225
22315	GNAS	0.677	0.219	1.539	0.968	1.223
22316	PMS2L2	-0.732	0.404	0.279	-0.483	-0.297
22317		-0.011	-0.493	-0.515	-0.089	-0.26
22318		0.066	-0.211	-0.718	-0.52	-0.159
22319		0.047	-0.481	-0.581	-0.544	-0.414
22320		-0.06	0.184	0.046	-0.793	-0.327
22321		0.063	-0.109	-0.745	-0.263	-0.382
22322		-0.238	-0.655	-0.638	-0.332	-0.666
22323		0.243	-0.287	-0.359	-0.469	-0.134
22324		0.45	-0.101	-0.488	-0.509	-0.095
22325		-0.256	-0.318	-0.391	-0.14	-0.406
22326		-0.308	0.172	-0.994	-0.444	-0.363
22327	SIP	0.162	-0.192	-0.186	-0.467	-0.568
22328	MGC33424	0.218	0.036	0.067	-0.136	-0.292
22329	KIAA1533	0.528	0.223	-0.838	0.388	0.42
22330	TMEPAI	0.012	0.093	-0.317	-0.011	0.034
22331		-0.052	-0.719	-0.62	-0.567	-0.446
22332	D2S448	0.167	-0.41	-0.353	-0.117	-0.544
22333	CYBA	-0.252	-0.231	-0.209	-0.399	-0.537
22334		-0.76	-0.92	-0.585	-0.72	-0.643
22335		-0.287	-0.407	-0.561	-0.544	-0.308
22336		-0.355	-0.251	-0.346	-0.785	-0.557
22337		0.143	-0.159	-0.428	-0.473	-0.324
22338		0.032	-0.422	-0.254	-0.43	-0.217
22339	MBD1	-0.304	-0.032	-0.346	-0.321	-0.292
22340	RPS6KB1	-0.41	-0.239	-0.553	-0.397	-0.285
22341	VAMP4	0.362	0.033	-0.027	0.353	0.567
22342	PANX3	-0.489	-0.221	-0.618	-0.751	-0.675
22343		-0.278	-0.254	-0.164	-0.24	-0.32
22344		-0.804	-0.278	-0.712	-0.785	-0.817
22345		0.154	-0.126	-0.09	-0.143	-0.069
22346		-0.02	-0.411	-0.465	-0.2	0.213
22347	MPP5	0.257	0.399	-0.098	0.074	0.527
22348	SMAP-5	0.066	-0.267	-0.137	0.008	0.011
22349	FLJ23399	0.774	0.223	0.512	0.758	0.854
22350		-0.113	-0.291	0.09	0.039	0.29
22351	MAP3K7IP2	0.388	0.109	0.307	0.488	0.484
22352		0.033	-0.177	-0.366	-0.459	-0.076
22353	C21orf5	0.027	-0.029	-0.045	0.072	0.093
22354	SYAP1	0.18	-0.121	-0.232	-0.021	-0.206
22355	COL6A1	0.106	0.169	-0.111	-0.175	0.063
22356	ABCB10	0.187	0.104	0.128	-0.082	-0.154
22357	SP3	1.33	0.739	0.661	0.841	0.875
22358	TAPBP	0.416	0.495	0.483	0.621	1.611
22359	C20orf132	0.266	-0.267	-0.703	-0.346	-0.728
22360		0.428	0.319	0.679	1.019	0.867
22361		0.196	-0.32	-0.461	-0.516	-0.06
22362	NCOR2	0.323	0.239	-0.916	-0.15	0.445
22363		0.102	0.13	0.015	0.134	0.073
22364		-0.029	-0.53	-0.285	-0.172	-0.188
22365		0.258	0.059	0.693	0.497	0.606
22366	KIAA0669	0.752	0.154	1.043	0.814	0.955
22367		-0.141	-0.524	-0.451	-0.36	-0.152
22368		-0.091	-0.361	-0.098	-0.404	-0.044
22369		-0.159	-0.413	-0.137	-0.062	0.125
22370		0.162	-0.253	-0.052	-0.374	-0.19
22371		0.516	-0.4	0.247	0.065	0.745
22372		0.178	-0.339	-0.022	0.263	0.419
22373		0.239	0.063	-0.269	-0.319	0.154
22374		0.07	-0.248	-0.228	-0.47	-0.414
22375		0.518	-0.337	0.016	-0.015	0.467
22376		0.153	-0.157	-0.256	-0.585	0.013
22377		-0.212	-0.592	-0.432	-0.588	-0.475
22378	NR1I3	0.002	-0.641	-0.491	-0.424	-0.043
22379		-0.139	-1.402	-0.629	-0.624	-0.091
22380		-0.073	-0.183	-0.09	-0.284	-0.33
22381		-0.165	-0.176	-0.334	-0.421	-0.31
22382		0.177	0.02	-0.054	-0.313	0.137
22383		0.681	0.305	0.542	0.315	0.447
22384	FGL1	-0.009	0.233	-0.07	0.004	-0.172
22385		-0.165	0.008	-0.272	-0.495	-0.222
22386		-0.471	-0.129	-0.666	-0.533	-0.303
22387	CPB2	-0.376	-0.231	-0.44	-0.41	-0.688
22388	DCTD	0.329	-0.001	-0.185	0.034	0.028
22389		0.121	-0.284	-0.441	-0.137	-0.094
22390		0.58	0.256	0.469	0.683	0.462
22391	GRIM19	0.204	-0.327	-0.835	-0.038	-0.204
22392	IL22R	0.395	-0.146	-0.238	0.212	0.161
22393	CNTNAP2	0.229	-0.002	-0.401	-0.049	0.301
22394	RAB6IP1	0.73	0.374	0.523	1.003	1.289
22395	FLJ22318	0.259	-0.139	-0.474	0.117	0.267
22396	SIAT7E	0.247	-0.394	-0.287	0.01	0.204
22397	GK001	0.269	-0.269	-0.235	-0.283	-0.343
22398	ZFP91	0.209	-0.176	-0.053	-0.392	-0.124
22399	C3orf1	0.213	-0.36	-0.329	-0.239	-0.206
22400	MPHOSPH1	0.405	-0.184	-0.177	0.103	0.13
22401	GPR49	1.035	0.214	-0.144	-0.066	0.264
22402		0.162	-0.037	-0.04	-0.013	-0.207
22403	FLJ12969	-0.024	-1.137	-0.781	-0.788	-0.356
22404		0.579	0.231	0.155	0.392	0.56
22405		0	-0.515	-0.614	-0.481	-0.016
22406		0.054	-0.287	-0.495	-0.386	0.315
22407	LACTB	0.405	-0.555	0.795	1.14	0.688
22408		0.421	-0.176	-0.031	0.222	0.261
22409	KIAA0601	0.449	-0.068	0.083	-0.186	-0.074
22410	FLJ20432	0.398	-0.469	-0.331	-0.358	-0.455
22411		0.537	-0.035	-0.367	0.226	0.058
22412	FLJ20686	0.376	-0.547	-0.549	-0.176	-0.051
22413	DONSON	0.219	-0.27	-0.123	-0.107	-0.482
22414	KIAA1958	0.259	-0.289	0.36	0.984	0.39
22415	LGI4	0.017	-0.274	-0.19	0.018	-0.088
22416		0.195	-0.165	-0.182	-0.318	-0.375
22417	NOX4	0.137	0.039	-0.581	-0.428	-0.092
22418	DNAJC4	0.753	0.102	-0.401	0.201	0.755
22419		0.375	0.114	0.024	0.276	0.15
22420	MGC10702	0.441	-0.079	-0.157	-0.036	0.192
22421	KIAA0657	0.193	-0.244	-0.095	-0.227	-0.183
22422		-0.215	-0.172	-0.238	-0.031	0.038
22423		0.333	-0.117	-0.264	-0.449	0.009
22424	TACC1	1.207	0.825	0.798	0.773	1.294
22425	FLJ11026	0.014	-0.016	0.157	0.188	0.407
22426	SEC22L1	0.684	-0.082	0.106	0.056	0.355
22427		0.795	0.659	1.153	2.179	0.85
22428	DNAJC6	0.456	0.201	-0.053	0.17	0.06
22429	FLJ14007	0.054	-0.006	-0.171	0.18	0.104
22430	KIAA0690	0.435	0.34	-0.027	-0.146	0.016
22431		1.322	2.049	1.65	-0.193	1.652
22432	MID1	0.229	-0.291	-0.558	-0.197	-0.063
22433	C17	0.261	-0.174	-0.518	0.127	0.428
22434	FLJ10545	0.024	-0.012	-0.429	-0.135	-0.471
22435	DKFZP762N2316	0.612	0.27	-0.179	-0.254	0.197
22436		0.007	-0.384	-0.191	-0.557	-0.153
22437	DKFZP564F013	0.609	0.496	0.267	-0.133	-0.119
22438		0.233	0.005	-0.004	-0.309	-0.424
22439		0.793	-0.351	-0.474	-0.197	0.468
22440		0.751	0.492	0.737	0.908	1.383
22441	MGC40214	0.267	-0.062	-0.503	-0.551	-0.465
22442	MYCBP	0.184	0.081	0.478	0.851	0.592
22443	ABI-2	0.169	-0.225	-0.297	-0.414	-0.444
22444		0.47	-0.053	-0.384	-0.396	-0.572
22445		0	0.116	-0.237	-0.404	0.028
22446	HT011	-0.008	-0.401	-0.394	-0.36	-0.155
22447		1.918	0.179	0.9	0.434	0.697
22448		0.168	-0.045	-0.293	-0.196	-0.059
22449		0.482	-0.198	-0.433	0.162	0.373
22450		0.196	-0.214	-0.08	-0.523	-0.05
22451		0.965	0.316	0.465	0.435	0.67
22452		0.525	0.036	0.342	0.432	0.326
22453	MADH1	0.801	0.131	-0.173	0.475	0.652
22454	RBMS1	1.157	1.154	0.415	1.573	0.91
22455	OASIS	0.006	-0.484	-0.774	-0.228	0.964
22456	ERCC1	0.405	0.073	-0.299	0.329	0.438
22457	AKAP7	0.513	0.154	-0.654	0.542	-0.55
22458	H2BFL	0.513	0.047	-0.099	0.08	0.361
22459	RHEB2	0.075	-0.249	-0.169	0.14	-0.201
22460	IARS	-0.029	-0.201	-0.226	0.017	-0.068
22461	RAD23A	0.403	-0.232	-0.783	0.151	0.498
22462	COASTER	0.552	-0.193	-0.571	0.15	0.259
22463	R32184_3	0.385	0.263	-0.388	0.47	0.887
22464	KIAA0551	1.155	0.53	0.576	0.756	1.14
22465	LRPPRC	0.298	-0.282	-0.258	-0.348	-0.684
22466	RPS27	0.289	-0.254	-0.016	-0.084	-0.459
22467	HMGCR	0.378	-0.613	-0.268	-0.312	-0.018
22468	HPGD	1.041	0.289	0.039	0.068	0.094
22469	ALOX5AP	0.212	-0.31	0.139	0.398	0.18
22470	YAP1	0.62	0.336	0.593	0.884	1.046
22471	SERPINA5	0.143	0.002	-0.198	0.32	0.199
22472	ACY-3	-0.06	-0.293	-0.452	-0.244	-0.117
22473		0.344	-0.109	-0.102	0.116	0.225
22474		0.154	-0.164	-0.305	-0.292	0.048
22475	PAX5	0.228	-0.066	-0.198	0.138	0.026
22476	NFS1	0.357	-0.189	-0.454	-0.254	-0.115
22477	DSP	0.619	-0.008	0.252	0.583	0.356
22478	DKFZP586A0522	0.161	-0.107	-0.047	-0.103	0.184
22479	IMMP2L	0.459	-0.166	-0.232	-0.311	-0.241
22480	M11S1	0.493	0.048	-0.055	-0.113	0.379
22481		0.35	0.555	0.109	0.075	0.458
22482	KIAA0336	0.545	0.337	0.202	0.53	0.667
22483		0.18	-0.204	-0.666	-0.532	0.077
22484	EBNA1BP2	0.247	-0.19	-0.619	-0.394	0.254
22485		-0.006	-0.434	-0.53	-0.382	-0.716
22486	SRPK2	-0.079	-0.014	-0.084	0.091	0.105
22487	FLJ20323	0.526	-0.084	-0.416	-0.62	-0.612
22488		-0.11	-0.106	-0.497	-0.007	0.092
22489		0.199	-0.236	0.379	-0.206	0.214
22490		0.45	0.156	-0.17	-0.198	0.107
22491		0.324	-0.317	-0.388	-0.319	0.133
22492	AP1GBP1	0.514	-0.143	-0.174	-0.415	0.151
22493		1.038	0.368	0.485	0.616	0.841
22494	AGXT2L1	0.747	0.108	-0.549	0.072	-0.301
22495		0.48	0.202	0.016	0.173	0.011
22496		0.024	-0.335	-0.174	-0.193	0.013
22497		-0.104	-0.135	-0.633	-0.295	-0.113
22498	LOC56906	0.278	-0.076	-0.445	0.09	0.095
22499	CHAC	0.882	0.496	0.336	0.287	0.496
22500	GNGT2	0.09	0.011	-0.163	0.049	-0.284
22501		-1.67	-0.66	-1.58	-1.786	-1.097
22502	GFRA1	-1.972	-0.372	-1.857	-2	-0.814
22503		-0.816	-0.467	-0.695	-0.646	0.444
22504	EGFR	0.185	0.51	1.505	0.583	0.934
22505	FSTL1	-1.188	-0.505	-1.231	-1.429	-0.973
22506	ITGA2	-0.745	-0.413	0.24	-0.135	0.386
22507		-2.628	-0.897	-1.303	-1.753	-0.171
22508		-2.029	-0.539	-1.83	-1.905	-1.764
22509	ERBB2	-1.135	-0.37	-0.64	-0.9	0.011
22510	TIMP3	-0.704	-0.288	-0.955	-0.691	-0.332
22511		-0.773	-0.595	-0.539	-1.135	-0.299
22512	AMPH	-1.528	-0.878	-0.836	-1.868	-0.974
22513		3.126	1.239	2.202	2.716	1.232
22514		2.021	2.054	2.248	-0.023	2.626
22515		1.546	0.459	2.104	1.389	2.363
22516			-0.304	-0.167	0.544	1.402
22517			-0.296	-2.078		-0.349
22518		0.977	2.954	1.555	1.374	0.823
22519		2.933	0.141		3.781	2
22520		4.109	-1.415	1.807		-0.424
22521		2.632	0.67	2.495	0.585	0.775
22522		1.98	2.265	2.091	2.788	0.244
22523		1.944	0.759	3.121	-0.021	0.705
22524		5.259	1.623	1.561	0.661	0.903
22525	GOSR2	0.357	-0.076	-0.09	0.291	0.256
22526		-0.1	0.206	-0.653	0.389	-0.27
22527	MTIF3	0.166	-0.203	-0.414	-0.281	-0.421
22528		-0.057	-0.239	-1.015	-0.136	0.181
22529	MPP3	0.46	-0.043	0.103	-0.226	0.061
22530		0.507	0.011	0.07	-0.166	0.093
22531		1.527	0.14	0.212	0.952	0.851
22532		-0.202	-0.386	-0.862	-0.908	-0.898
22533	RPS19	0.225	-0.29	-0.541	-0.12	-0.433
22534		-0.211	-0.072	-0.26	-0.417	-0.093
22535		0.153	-0.237	-0.3	-0.425	-0.197
22536		0.187	0.04	-0.254	-0.356	0.027
22537		0.585	0	0.127	-0.189	-0.397
22538		0.125	-0.349	-0.37	-0.3	-0.363
22539	CCNB3	0.684	0.056	-0.099	0.096	0.403
22540	AP1G2	0.275	-0.054	-0.125	-0.006	0.13
22541		-0.156	0.047	-0.401	-0.429	-0.394
22542		-1.996	-0.073	0.445	0.433	0.777
22543		0.138	0.106	-0.01	-0.368	-0.136
22544		0.004	0.041	-0.555	-0.186	0.031
22545		0.167	0.006	-0.136	0.124	-0.15
22546		-0.717	-0.165	-0.767	0.288	-0.507
22547		-0.188	0.04	-0.777	-0.427	0.625
22548	FLJ12788	0.744	0.241	-0.115	0.391	0.593
22549		0.239	0.329	-0.107	0.124	0.373
22550		-0.222	0.126	-0.533	-0.559	0.021
22551	PAF53	0.417	0.624	0.37	-0.119	0.088
22552	REPS1	0.459	-0.255	-0.605	-0.539	-0.285
22553	LOC89941	0.575	0.383	-0.467	0.266	0.58
22554	FLJ10998	0.334	0.235	0.191	0.012	0.266
22555		0.025	-0.24	-0.716	-0.209	-0.532
22556		0.046	-0.061	-0.02	-0.194	-0.185
22557		-0.217	-0.137	-0.251	-0.351	-0.707
22558		0.068	-0.41	-0.077	-0.22	0.154
22559		0.491	-0.217	-1.384	-0.531	-0.127
22560		-0.067	-0.003	-0.231	-0.65	-0.115
22561	SLC12A1	-0.389	0.032	-0.042	-0.045	-0.544
22562	RPS6KB1	-0.253	-0.086	-0.069	-0.257	-0.061
22563		-0.183	-0.385	-1.114	-0.476	-0.56
22564	MGC10854	0.33	0.22	-0.333	-0.076	0.236
22565		-0.215	-0.22	-0.014	-0.532	-0.731
22566		0.132	-0.085	-0.411	-0.253	-0.231
22567		0.573	-0.127	0.08	0.249	0.377
22568		-0.073	-0.044	-0.569	-0.105	0.061
22569		0.285	0.477	0.126	-0.319	0.157
22570		0.109	-0.412	-0.32	-0.082	-0.424
22571	ATP6V1G3	-0.128	0.196	-0.48	0.345	-0.572
22572		0.339	-0.488	-0.324	0.048	-0.231
22573	CLDN8	0.265	-0.073	-0.453	-0.149	0.015
22574		0.344	-0.403	-0.321	-0.214	0.172
22575	EVA1	1.976	0.422	-0.085	-0.731	3.963
22576	RASGRP4	0.169	-0.073	-0.224	-0.191	0.078
22577		0.41	-0.085	0.042	-0.226	0.211
22578		0.123	-0.18	-0.608	-0.606	-0.33
22579		-0.064	-0.151	-0.591	-0.851	-1.284
22580		0.405	-0.563	-0.462	-0.553	-0.139
22581		0.069	-0.433	-0.337	-0.369	0.042
22582		0.123	-0.067	-0.275	-0.418	-0.055
22583		0.867	-0.532	-0.122	0.594	0.733
22584		0.112	-0.422	-0.293	-0.073	-0.024
22585		0.364	0.016	-0.684	0.103	-0.395
22586		0.26	-0.044	0.048	0.013	0.627
22587		0.462	-0.041	-0.308	-0.489	0.188
22588	PDE5A	0.476	0.343	-0.352	-0.156	0.381
22589		0.775	0.109	0.306	-0.03	0.088
22590	ING3	0.891	0.779	0.281	0.361	0.361
22591		0.791	-0.52	-0.102	-0.267	0.42
22592		-0.141	-0.417	-0.012	-0.346	-0.323
22593		0.248	-0.056	-0.327	0.019	-0.243
22594	NFASC	0.041	0.287	0.15	0.08	0.066
22595		0.494	-0.092	-0.252	-0.474	-0.098
22596		1.175	0.158	0.684	0.397	0.088
22597		-0.031	-0.076	-0.479	-0.379	-0.278
22598		0.098	-0.392	-0.16	0.282	-0.116
22599		-0.368	-0.103	-0.163	0.013	-0.207
22600	SCGB2A2	0.712	-0.255	-0.197	-0.109	-0.577
22601		0.659	0.164	-0.045	0.229	0.463
22602		0.254	0.19	-0.106	-0.041	0.395
22603		0.212	-0.117	-0.397	-0.132	-0.302
22604		0.626	0.092	-0.218	0.093	0.071
22605		1.381	-0.377	-0.311	0.105	-0.347
22606		0.631	-0.174	-0.031	0.064	-0.378
22607		1	1.011	-0.413	0.28	0.58
22608	ALFY	0.226	0.411	-0.076	-0.06	0.011
22609	KRT20	0.251	-0.026	-0.671	-0.451	-0.381
22610		-0.215	-0.062	0.146	-0.179	0.432
22611		0.212	-0.356	-0.062	-0.49	-0.398
22612		-0.124	-0.117	-0.376	-0.68	-0.3
22613		-0.106	0.009	0.064	-0.623	-0.075
22614		0.895	0.249	0.073	0.263	-0.369
22615	ARPC1B	-0.003	-0.01	-0.226	-0.312	-0.129
22616		0.119	0.005	-0.011	0.558	-0.109
22617		0.186	-0.456	-0.474	-0.108	-0.405
22618		0.053	-0.109	0.078	-0.385	0.121
22619	SPINK4	0.094	-0.213	0.126	-0.104	0.815
22620	raptor	0.29	0.126	-0.434	-0.307	0.617
22621		0.298	-0.517	-0.396	-0.256	-0.166
22622		0.334	-0.154	0.061	-0.254	0.243
22623	KLK3	0.032	-0.09	-0.104	-0.078	-0.457
22624		0.514	0.051	0.204	0.099	0.091
22625		-0.094	0.226	-0.485	-0.067	0.014
22626		0.105	-0.495	-0.563	-0.79	-0.248
22627		0.437	-0.286	-0.265	-0.381	-0.217
22628		0.466	0.188	-0.028	-0.202	-0.188
22629		0.192	-0.202	-0.852	-0.189	-0.045
22630		0.154	-0.119	-0.143	-0.156	0.115
22631	PFN1	0.047	-0.141	-0.319	-0.703	0.106
22632		0.403	0.268	0.107	-0.019	0.568
22633		-0.227	0.284	-0.916	0	-0.14
22634		0.712	0.27	0.55	0.536	0.504
22635		0.206	0.12	-0.239	0.017	0.123
22636		0.17	-0.11	-0.376	-0.528	-0.421
22637	INPP5B	0.093	0.014	-0.204	0.043	0.174
22638		0.362	-1.138	-1.331	-1.455	-0.555
22639		0.165	0.233	-0.42	0.272	0
22640		0.231	-0.388	-0.413	-0.386	-0.438
22641		0.236	-0.464	-0.954	-0.294	-0.394
22642		0.375	-0.01	-0.155	0.254	0.1
22643		0.387	0.148	0.333	-0.153	0.187
22644		0.166	-0.259	0.302	-0.013	0.015
22645		-0.042	-0.263	0.158	0.699	0.447
22646		0.102	-0.127	-0.166	-0.274	0.016
22647		0.202	-0.019	-0.222	-0.383	-0.092
22648		0.117	-0.041	0.065	-0.507	-0.169
22649	ALOX12	0.81	0.017	0.08	-0.049	0.149
22650		0.307	0.285	-0.221	-0.707	-0.066
22651	CEPT1	0.627	-0.295	0.235	0.319	0.429
22652		0.656	0.055	0.029	0.143	0.196
22653	ST7	0.199	-0.376	-0.304	-0.108	-0.055
22654	SF3B3	0.336	-0.136	-0.266	-0.3	-0.236
22655		-0.062	0.16	-0.273	0.264	-0.091
22656		0.585	-0.13	-0.103	0.372	0.406
22657		1.415	0.731	-0.241	0.966	0.328
22658		0.93	1.012	0.522	0.635	1.081
22659		1.093	0.632	0.064	0.332	0.758
22660		1.852	1.471	1.22	-1.103	1.051
22661		1.679	-0.099	1	0.913	0.644
22662		1.837	1.713	0.737	-0.039	0.864
22663		1.928	1.222	1.508	0.635	0.468
22664		1.218	0.475	0.472	0.745	0.764
22665		1.703	0.939	0.253	0.516	0.277
22666		1.664	0.454	0.6	0.683	1.931
22667		3.037	1.271	-2.587	-0.196	0.525
22668		0.927	1.316	0.737	0.082	0.915
22669		-0.778	0.29	0.531	3	
22670						2.939
22671		-2.202	-1.28			-0.485
22672		-0.621			2.524	2.678
22673		1.585	0	1		0.453
22674		-0.943			2.503	
22675					-2.273	-0.83
22676		-1.536			2.459	1.285
22677			-0.337	-1.474	-0.32	
22678		-0.29	0.874			
22679		-1	0.71			
22680		-1.612			1.773	
22681	IMPDH1	0.362	0.398	-0.093	0.144	0.313
22682	IGHM	-0.038	-0.157	-0.918	-0.238	-0.572
22683	IF	0.03	0.146	-0.402	0.146	0.157
22684	HSD3B1	0.097	0.083	-0.232	-0.302	-0.405
22685	TRIP6	0.411	0.127	-0.443	-0.13	-0.255
22686	TRIM32	0.394	-0.024	-0.129	0.166	-0.163
22687	SEMA4D	0.37	0.049	-0.052	0.053	0.307
22688	RPS6	-0.084	-0.096	-0.286	-0.499	-0.526
22689	RELN	0.106	0.064	-0.189	0.168	0.051
22690	RAP2A	1.298	0.881	1.145	1.472	1.664
22691	GDI2	0.772	0.455	0.54	0.45	0.19
22692	ST13	0.479	0.102	0.105	0.23	-0.066
22693	CRY1	0.417	0.143	-0.143	0.122	-0.196
22694	LRBA	0.372	-0.043	0.098	0.018	0.039
22695	PSIP2	0.265	-0.177	-0.143	-0.301	-0.457
22696	MFAP1	0.481	0.058	0.087	0.314	0.172
22697	ARMET	0.573	-0.289	0.014	0.456	-0.09
22698	APOC4	0.019	-0.149	-0.281	0.06	-0.179
22699	OS-9	0.874	0.49	0.19	0.639	0.748
22700	NHLH1	2.202	0.725	0.305	0.448	0.644
22701	ALDH5A1	0.285	-0.052	-0.135	-0.088	-0.243
22702	N33	0.152	-0.013	-0.27	-0.136	-0.114
22703	HLA-DQB1	0.335	0.205	-0.063	0.392	-0.042
22704	MAGEA10	0.602	0.379	0.324	0.154	0.339
22705		0.6	0.367	0.294	0.806	0.725
22706	GPI	0.475	-0.24	-0.391	0.154	0.332
22707	GBE1	0.433	0.019	-0.045	1.094	1.056
22708	FGR	0.197	0.31	0.12	0.2	0.196
22709	GABRA2	0.094	-0.023	-0.488	-0.111	-0.25
