SPOT	Gene Symbol	0h	0.5h	3h	6h	12h
19023	MBTPS2	0.248	0.093	0.015	0.006	-0.006
19024	Jade-1	0.35	0.191	0.18	0.342	-0.025
19025		0.188	0.007	-0.128	0.351	-0.224
19026		-0.009	-0.077	-0.192	-0.34	-0.02
19027		-0.102	-0.428	-0.256	-0.257	0.146
19028	KIAA1754	0.163	0.078	0.774	1.186	0.259
19029		-0.409	-0.29	-0.118	-0.36	0.014
19030		0.083	-0.154	-0.17	-0.042	-0.305
19031		0.036	0.073	-0.227	-0.221	-0.223
19032		0.172	0.146	-0.136	-0.173	0.197
19033		-0.076	-0.25	-0.131	-0.173	-0.278
19034		-0.331	-0.359	-0.367	-0.384	-0.333
19035		0.018	-0.334	-0.268	-0.298	-0.078
19036		0.366	-0.18	0.468	0.603	0.214
19037		-0.209	-0.44	-0.182	-0.073	-0.129
19038	PDCL	0.615	0.202	0.26	0.423	0.178
19039	AKAP11	1.534	0.189	0.148	0.746	0.666
19040		-0.044	-0.375	0.056	-0.155	-0.076
19041		-0.755	-0.421	-0.573	-0.64	-0.24
19042		-0.269	-0.396	-0.48	-0.714	-0.336
19043		-0.217	-0.658	-0.378	-0.415	-0.076
19044		-0.061	-0.355	-0.208	0.005	0.023
19045		0.212	0.05	0.162	0.356	0.061
19046		0.004	-0.532	0.13	-0.4	-0.003
19047		-0.432	-0.538	-0.415	-0.912	-0.213
19048		-0.28	-0.378	-0.646	-0.441	0.016
19049		-0.666	-0.345	-0.586	-0.56	-0.31
19050		-0.179	-0.049	-0.032	-0.207	-0.176
19051	HSPC049	-0.269	0.019	-0.21	-0.132	-0.274
19052		-0.268	-0.197	-0.092	-0.176	-0.075
19053	KIAA0483	0.245	0.336	0.285	0.436	0.07
19054		0.003	-0.134	0.011	0.025	0.02
19055	FLJ31153	0.252	0.209	-0.068	0.13	-0.019
19056		0.196	0.107	-0.295	-0.31	0.01
19057		-0.016	-0.442	-0.646	-0.743	-0.383
19058		0.266	-0.006	0.387	0.445	0.395
19059	SHCBP1	0.117	0.329	-0.068	0.275	-0.267
19060		-0.418	-0.606	-0.485	-0.631	-0.216
19061		-0.01	-0.195	-0.046	-0.116	-0.356
19062	COG1	-0.076	-0.373	-0.115	-0.493	-0.129
19063	DNM1L	0.24	0.247	0.261	0.261	-0.045
19064		0.213	-0.31	-0.583	-0.405	-0.267
19065	Nrap	0.232	0.164	0.305	-0.307	-0.461
19066		0.168	-0.372	-0.604	-0.298	0.092
19067	WBSCR21	0.114	0.099	-0.084	-0.095	0.22
19068	HT036	0.021	0.24	-0.005	-0.114	-0.159
19069	CABIN1	0.77	0.132	-0.343	-0.549	0.286
19070	RCL	0.035	-0.093	-0.258	-0.417	-0.63
19071	LOC51248	0.295	0.139	0.251	0.499	0.031
19072	MGC24180	0.207	0.049	0.231	0.494	0.315
19073	MGC2491	0.396	-0.003	-0.271	-0.271	-0.432
19074	LOC56181	0.413	-0.054	-0.033	0.15	0.12
19075	MGC3207	0.155	-0.177	-0.187	-0.293	-0.245
19076	KIAA1243	0.341	0.113	0.068	0.345	0.044
19077	FLJ21908	0.079	-0.059	-0.012	0.214	-0.23
19078		0.046	-0.421	0.015	-0.193	-0.289
19079	ALFY	0.294	-0.179	-0.108	0.184	0.029
19080	FLJ10242	-0.094	-0.204	-0.296	-0.151	-0.022
19081	LSFR2	0.305	0.013	-0.44	-0.222	-0.283
19082		0.144	-0.193	0.158	-0.449	-0.226
19083	KIAA1157	0.029	-0.445	-0.802	-1.108	-0.786
19084	BSCL2	0.197	-0.016	-0.197	-0.308	-0.11
19085	KIAA0758	0.356	0.049	0.048	0.249	0.01
19086	CDC14B	0.446	-0.118	-0.401	-0.775	-0.582
19087		0.171	0.177	-0.13	0.076	-0.29
19088	CD209L	-0.107	-0.301	-0.084	-0.287	-0.349
19089		0.195	-0.051	-0.243	-0.233	-0.248
19090	HEYL	-0.465	-0.351	-0.263	-0.165	0.022
19091		-0.489	-0.253	-0.293	-0.544	-0.23
19092	FLJ10511	0.3	0.235	-0.084	0.079	-0.208
19093	STAF65(gamma)	0.375	0.185	0.113	0.447	0.024
19094		0.29	-0.007	0.045	0.193	-0.05
19095	VAV3	-0.363	-0.716	-0.016	-0.286	0.004
19096		0.113	0.015	-0.087	-0.229	-0.052
19097		-0.125	-0.232	-0.251	-0.628	-0.296
19098		-0.132	-0.136	-0.199	-0.275	-0.25
19099	FLJ22557	0.09	-0.01	-0.119	-0.098	0.008
19100	SERF2	0.208	0.03	-0.121	-0.086	-0.137
19101		-0.162	-0.564	-0.333	-0.596	-0.086
19102	FLJ11526	0.187	-0.212	0.006	0.151	-0.257
19103	XRN1	-0.234	-0.135	0.044	0.307	0.103
19104	MDS029	0.112	-0.094	-0.045	0.007	-0.496
19105	SF1	0.357	-0.135	0.266	-0.338	0.246
19106	JUND	-0.158	-0.135	1.054	0.612	0.835
19107	RAB1A	0.446	0.127	0.467	0.81	0.299
19108	EPHA1	0.547	0.007	0.111	0.055	0.468
19109	JUNB	0.733	0.739	1.878	1.131	1.078
19110	RALB	0.649	0.609	0.591	0.969	0.68
19111	FN14	-0.042	0.039	0.809	-0.355	0.517
19112	KIAA1796	0.03	-0.171	0.219	-0.117	0.374
19113		-0.082	-0.38	-0.324	-1.022	-0.384
19114	PRKCZ	0.499	-0.067	-0.009	0.025	0.042
19115	C20orf130	0.4	0.014	-0.066	0.065	0.478
19116	ARPC3	0.465	0.245	0.3	0.324	0.084
19117	ELL2	0.194	-0.149	0.515	1.021	0.408
19118	P311	-0.119	-0.243	0.027	0.029	-0.256
19119		-0.224	-0.123	-0.241	-0.406	-0.175
19120	CKTSF1B1	-0.566	-0.665	-0.531	-0.517	-0.406
19121	WNT5B	0.043	0.067	-0.295	-0.259	-0.205
19122	LOC92346	0.221	-0.131	-0.094	0.482	-0.252
19123	FN1	-0.296	-0.603	-0.27	0.102	-0.246
19124	FLJ12921	-0.272	-0.172	-0.287	-0.022	-0.061
19125		-0.076	-0.131	0.113	0.086	0.097
19126	APPD	-0.229	-0.072	-0.528	-0.177	-0.434
19127		0.007	-0.031	-0.427	-0.54	0.158
19128		-0.137	-0.426	0.792	-0.04	-0.207
19129		-0.014	-0.288	-0.138	-0.344	-0.012
19130	MYO3A	0.211	-0.319	-0.085	0.314	-0.205
19131	FLJ25270	-0.389	0.134	-0.308	-0.342	-0.213
19132	LOC144467	0.457	-0.136	-0.065	0.688	0.394
19133		-0.162	-0.233	-0.069	-0.416	-0.541
19134		-0.591	-1.089	-1.047	-1.546	-0.705
19135		0.246	-0.184	-0.078	-0.104	-0.134
19136	CYB5-M	0.601	0.366	0.322	0.535	0.51
19137		0.365	-0.123	0.236	0.414	0.166
19138		-0.232	-0.318	-0.457	-0.747	-0.291
19139	KIAA0781	0.366	0.245	0.239	0.72	0.31
19140	RP42	0.225	0.034	0.029	0.068	0.016
19141		0.01	-0.263	-0.208	-0.146	-0.264
19142		-0.431	-0.481	-0.379	-0.617	-0.167
19143		0.037	-0.2	-0.123	-0.147	-0.08
19144		-0.22	-0.039	-0.145	-0.358	-0.28
19145		0.971	0.889	0.975	1.658	1.054
19146		-0.149	-0.352	-0.145	0.123	-0.309
19147		-0.101	-0.171	-0.141	-0.282	-0.156
19148		0.342	0.122	-0.661	-0.249	-0.298
19149		0.444	0.136	0.573	0.488	0.084
19150		0.288	-0.282	0.14	0.002	0.068
19151	SCD	0.443	-0.136	0.051	-0.06	1.084
19152	SPTA1	0.086	-0.092	0.052	-0.191	0.022
19153	IL8	0.209	0.115	1.109	0.89	0.703
19154	IL6	0.299	-0.163	0.053	0.207	0.07
19155	IL10RA	-0.024	-0.016	-0.331	0.524	-0.274
19156	IRF5	0.151	-0.057	-0.014	-0.395	-0.222
19157	ICAM1	-0.116	-0.199	2.249	1.081	1.017
19158	ITGAM	0.186	-0.321	0.369	0.167	0.184
19159	SREBF2	-0.125	-0.29	-0.035	-0.332	-0.07
19160	SF3B2	0.246	0.341	0.168	-0.067	0.028
19161	SPAG8	0.107	-0.1	0.003	-0.035	-0.021
19162	SIAHBP1	0.26	0.256	0.101	-0.28	-0.325
19163	PPP5C	0.143	0.141	-0.035	-0.64	-0.036
19164	SRPK1	0.501	0.477	0.724	0.772	0.458
19165	PIP5K1A	0.098	-0.052	0.205	0.045	0.044
19166	C18B11	0.054	0.019	-0.302	-0.198	-0.144
19167	YWHAE	0.543	0.522	0.48	0.367	0.421
19168	PPP1R8	0.124	0.266	0.084	0.382	-0.237
19169	COL6A1	0.023	-0.097	-0.218	-0.174	0.089
19170	UBE2L6	0.396	-0.444	-0.449	-0.248	-0.172
19171	SDHD	0.419	0.15	0.101	0.292	-0.223
19172	PGRMC2	0.676	0.411	0.099	0.322	0.314
19173	PPP1R12A	0.435	0.228	0.471	0.748	0.243
19174	KL	0.349	0.035	-0.032	0.167	-0.15
19175	FBP2	0.24	-0.28	-0.328	-0.136	-0.047
19176	CDH6	-0.071	-0.157	-0.049	-0.103	-0.181
19177	CYP27A1	-0.126	0.122	-0.132	-0.105	-0.095
19178	CYP4A11	-0.104	-0.341	-0.219	-0.104	-0.214
19179	CST6	0.271	0.235	0.049	-0.223	-0.192
19180	CDK7	0.292	0.313	0.668	0.929	0.125
19181	CCNF	0.047	0.17	-0.337	-0.731	-0.171
19182	CBFB	0.427	0.421	0.426	0.297	-0.2
19183	CNN3	0.421	0.322	0.458	0.706	0.246
19184	CAPNS1	0.594	0.589	0.429	0.276	0.161
19185	CYP4B1	0.081	0.144	0.103	0.109	-0.109
19186	PRKG1	-0.145	-0.338	-0.227	-0.009	0.008
19187	TM4SF2	-0.396	-0.81	-0.574	-0.338	-0.409
19188	CD38	-0.147	-0.051	-0.248	-0.064	0.008
19189		0.055	-0.211	-0.099	-0.206	1.569
19190	SEC6	0.216	0.178	-0.285	-0.546	-0.395
19191	SLC22A7	-0.095	-0.26	-0.309	-0.333	
19192		-0.369	-0.365	-0.213	-0.013	0.015
19193		0.292	-0.011	0.048	-0.487	0.102
19194		0.04	-0.313	0.01	0.131	0.185
19195		0.157	-0.144	-0.175	-0.126	-0.119
19196	PRO0641	0.202	-0.119	-0.137	-0.21	0.08
19197	PVRL3	0.301	0.061	0.093	0.338	0.19
19198	PDK4	0.014	-0.048	-0.009	-0.078	0.219
19199		0.211	0.054	-0.045	0.216	0.068
19200	C1QTNF1	0.281	0.186	0.389	0.47	0.102
19201		-0.798	-0.815	-0.942	-0.737	-1.082
19202	ASB1	-0.145	-0.308	0.036	-0.061	-0.45
19203	CAMTA2	0.352	0.087	-0.084	-0.08	-0.197
19204		-1.137	-0.805	-0.989	-0.611	-0.779
19205		0.065	-0.424	-0.416	-0.651	0.024
19206	KIAA1522	0.382	0.137	0.036	0.31	0.197
19207		-0.369	-0.296	-0.336	-0.333	-0.47
19208	FLJ11712	-0.225	-0.09	-0.388	-0.108	-0.821
19209	HMG2L1	-0.204	-0.061	-0.025	0.306	-0.423
19210	GAS1	-0.837	-0.51	-0.712	-0.643	-0.558
19211		-1.404	-1.073	-1.616	-1.294	-1.279
19212		-2.049	-1.488	-1.75	-1.755	-1.567
19213		-0.943	-0.586	-1.041	-1.17	-1.139
19214		-0.74	-0.296	-0.266	-0.876	-0.832
19215		-1.885	-0.701	-1.489	-1.405	-1.738
19216	DKFZP761F241	-1.102	-1.012	-1.523	-1.242	-0.868
19217		-1.911	-1.267	-1.097	-1.043	-1.247
19218		-0.603	-0.754	-0.152	0.223	-0.088
19219	DKFZp586I1420	-1.102	-0.824	-1.026	-0.932	-0.735
19220	ARRB1	-0.389	-0.285	-0.637	-0.968	-0.716
19221	SYT4	-1.745	-1.963	-1.547	-1.556	-1.466
19222		-0.586	-1.027	-0.857	-1.173	-1.003
19223		-1.896	-2.224	-1.815	-1.813	-1.58
19224	KIF1B	-0.006	-0.252	-0.133	0.023	-0.197
19225	ERO1L	0.411	0.188	0.679	1.24	1.291
19226	MAPK8IP1	0.062	0.126	-0.04	0.093	0.02
19227	XYLT1	0.481	0.246	0.149	0.434	0.007
19228	USP24	0.069	-0.315	-0.031	0.212	0.219
19229	FLJ00026	0.369	-0.324	0.332	-0.867	-0.07
19230	SLC38A2	1.311	1.116	1.519	2.315	1.93
19231	MUM2	0.452	0.143	0.047	-0.077	-0.068
19232	HNRPH3	0.414	0.069	0.126	0.169	-0.005
19233	C20orf42	0.487	0.257	0.264	0.375	0.2
19234	NEUROD4	0.233	0.094	0.013	0.221	0.098
19235		0.281	-0.043	-0.221	-0.303	0.095
19236	HSPBP1	0.348	0.366	0.193	-0.125	-0.161
19237	MKNK2	0.515	0.28	0.523	0.821	0.645
19238		-0.436	-0.274	-0.123	0.66	-0.762
19239	DAAM1	0.297	0.031	-0.039	0.007	-0.283
19240	CENTG2	0.008	0.118	-0.071	0.443	0.174
19241	EFNB2	0.197	0.189	0.057	0.19	-0.053
19242		0.004	0.227	0.031	-0.062	-0.358
19243	FLJ21963	0.086	0.078	0.141	0.062	-0.025
19244	SAD1	0.334	0.268	0.136	0.105	-0.206
19245	PIGN	0.271	0.122	0.272	0.094	0.113
19246	KLF8	0.194	-0.159	0.012	0.107	0.127
19247		-0.404	-0.202	-0.008	-0.757	-0.351
19248	CDH19	0.076	-0.147	0.021	0.024	-0.158
19249		0.578	-0.074	0.037	0.044	0.225
19250		-0.017	-0.27	-0.066	-0.161	0.056
19251		0.285	0.123	0.013	0.164	0.032
19252		0.217	0.048	0.095	-0.093	0.08
19253		0.337	0.019	-0.062	-0.09	0.015
19254	LIMS1	0.285	-0.105	0.136	-0.031	0.14
19255	FLJ10099	0.359	0.167	0.116	0.347	0.283
19256	MGC2941	0.657	0.199	0.292	-0.001	0.225
19257		0.397	0.211	0.211	0.377	0.304
19258		0.453	0.175	0.273	0.536	-0.042
19259		0.525	-0.127	-0.125	0.256	0.072
19260		0.19	-0.122	-0.02	0.143	0.161
19261	KIAA1576	0.32	0.041	0.089	0.012	-0.127
19262	UBL3	0.812	0.841	0.621	0.686	0.476
19263	ABCC4	0.154	-0.04	0.171	0.608	-0.337
19264		-0.188	-0.208	-0.016	-0.057	-0.728
19265	PAK1	0.276	0.079	0.171	0.29	0.005
19266	C9orf10	0.313	0.188	0.143	0.48	0.261
19267		0.471	0.065	0.243	0.547	0.028
19268	DKFZP564D172	0.659	0.195	0.095	0.044	-0.017
19269	EEF1G	0.242	-0.153	-0.133	-0.002	0.048
19270	HIRIP3	-0.32	-0.054	-0.3	-0.403	-0.181
19271	PRMT6	0.411	0.141	-0.265	-0.258	-0.323
19272	IRO039700	0.36	0.196	0.081	-0.038	-0.059
19273	P66	0.195	-0.372	0.173	0.549	-0.344
19274		0.525	-0.236	-0.209	-0.124	-0.553
19275	FLJ33641	-0.595	0.377	1.459	0.519	-0.541
19276		0.269	-0.253	-0.002	-0.032	-0.201
19277	CDH23	-0.541	-0.236	-0.863	-0.952	-0.816
19278	CACNA1D	-0.167	-0.141	-0.612	-0.781	-0.764
19279	EDG8	-0.639		0.833		-0.888
19280		0.634	0.754	0.746	1.695	0.374
19281		-0.795	0.186	-1.089	0.253	0.072
19282	RPS27L	0.187	-0.186	0.205	0.078	0.141
19283		0.17	-0.169	0.148	0.191	-0.102
19284	CST7	0.065	0.009	-0.222	0.067	0.047
19285	H4F2	-0.001	-0.562	-0.296	0.559	0.118
19286	DKFZp762L0311	-1.165	-0.73	-0.09	0.063	-0.456
19287	HBXIP	-0.399	-0.93	-0.975	0.252	-0.781
19288		-0.076	-0.575	-0.622	1.656	-0.029
19289	GTF2A2	0.305	0.266	0.16	0.567	0.553
19290		0.444	0.144	-0.829	0.976	-0.158
19291	KIAA1332	0.248	0.02	-0.376	0.339	-0.035
19292		-0.475	-0.011	-0.776	-0.532	0.318
19293		-0.638	-0.42	0.159	-0.146	-0.402
19294		-2.012	-0.986	-0.213	0.215	-0.752
19295		-0.167	0.024	-0.152	-0.238	-0.097
19296		-0.086	-0.075	0.032	-0.077	-0.146
19297		-0.336	0.508	-0.405	-1.025	-0.475
19298		-0.236	-0.167	-0.095	-0.022	-0.269
19299		0.003	0.191	0.653	0.826	-0.036
19300		0.348	-0.086	-0.008	0.139	-0.012
19301		-0.253	0.339	0.054	-0.922	0.551
19302		0.463	0.318	0.17	0.526	0.406
19303		-0.093	-0.505	0.113	-0.241	-0.223
19304		0.529	0.229	0.23	0.556	0.199
19305	MGC19570	0.252	0.084	-0.184	-0.09	-0.288
19306	FZD4	0.018	0.135	0.02	0.043	-0.139
19307		0.024	0.161	0.229	0.455	0.049
19308		-0.035	-0.221	0.001	0.051	0.17
19309		-0.913	-0.761	-0.619	-0.915	-0.24
19310		-0.69	-0.982	-0.475	-0.55	-0.554
19311		-0.065	-0.205	-0.31	-0.314	0.035
19312	MGC35043	-0.362	-0.264	-0.224	-0.277	-0.176
19313		-0.863	-0.223	-0.586	-0.578	-0.329
19314		-0.48	-0.519	-0.204	-0.12	-0.157
19315	KIAA1877	-0.497	-0.141	-0.259	-0.179	-0.191
19316	CAV3	-0.476	-0.536	-0.346	-0.646	-0.426
19317		-0.546	0.042	0.37	0.65	0.265
19318	MGC13040	-0.293	-0.41	-0.006	0.063	-0.307
19319		-0.398	-0.532	-0.407	-0.251	-0.358
19320		-0.505	-0.449	-0.49	-0.86	-0.283
19321		-0.793	0.263	-0.495	-0.34	-0.259
19322		-0.25	0.049	0.169	0.231	-0.367
19323		0.314	-0.444	0.051	0.136	-0.216
19324	FALZ	-0.805	-0.469	-0.84	-0.905	-0.617
19325	CAV2	-0.77	-0.269	-1.237	-1.324	-0.823
19326		-0.132	-0.736	-0.044	-0.189	-0.38
19327		-0.472	-0.051	-0.436	-0.233	-0.528
19328	FOXP1	0.564	-0.026	-0.39	0.15	-0.092
19329		-0.719	-0.315	-0.618	-0.292	-0.594
19330	FLJ20150	-0.154	-0.233	-0.343	-0.085	-0.172
19331	PAIP2	0.484	0.041	0.16	0.541	0.312
19332	WW45	0.185	0.088	0.569	0.321	-0.087
19333		0.121	-0.44	-0.068	-0.435	-0.05
19334	PPP2R1B	0.686	0.65	0.424	0.844	0.475
19335		-0.292	-0.043	-0.101	-0.309	-0.187
19336		0.378	0.009	0.004	0.266	-0.184
19337	ZNF217	0.242	-0.102	0.269	0.801	0.197
19338	SART3	0.455	0.249	-0.057	0.111	0.137
19339	FLJ20651	0.46	0.106	-0.102	-0.176	0.141
19340		0.346	-0.1	-0.11	-0.04	-0.074
19341		-0.445	-0.28	0.003	-0.491	-0.013
19342		0.411	-0.04	0.579	0.296	0.316
19343		-0.45	-0.267	-0.318	-0.29	-0.062
19344		0.294	-0.001	-0.244	-0.191	-0.167
19345		0.186	-0.05	-0.09	-0.18	-0.09
19346		-0.048	-0.394	-0.184	-0.569	0.045
19347		0.308	0.069	-0.028	-0.041	-0.077
19348		0.442	0.432	0.473	0.047	0.175
19349		0.23	0.125	-0.032	0.013	-0.136
19350		0.256	-0.013	-0.051	-0.077	0.029
19351	KIAA0976	0.045	-0.122	-0.172	-0.299	0.058
19352		0.116	-0.074	-0.193	-0.333	-0.129
19353		0.532	0.431	0.245	0.429	0.197
19354		0.004	0.013	-0.079	-0.007	-0.131
19355		0.243	0.2	-0.018	0.119	-0.021
19356	ARL6IP2	0.383	-0.071	0.16	0.316	0.29
19357	CASK	0.194	0.175	-0.168	-0.274	0.039
19358	KIAA1683	0.247	-0.052	0.199	-0.025	0.142
19359	MKRN2	0.771	0.301	0.474	0.152	0.4
19360	C20orf43	0.678	0.579	0.448	0.314	0.177
19361	ARF1	0.026	0.101	0.046	-0.13	-0.079
19362	PDE4B	-0.049	0.047	-0.337	-0.163	-0.182
19363		0.14	-0.201	0.138	0.13	0.094
19364		0.232	-0.192	-0.081	0.026	-0.007
19365		-0.106	-0.055	0.296	-0.267	0.072
19366		-0.104	-0.69	-0.651	-0.573	-0.306
19367		-0.488	-0.382	-0.356	-0.171	0.061
19368	MGC12335	-0.07	-0.768	-0.18	-0.149	-0.48
19369	EPB41L2	0.217	-0.011	-0.055	0.263	0.302
19370	BUB1B	0.556	0.826	0.342	0.3	-0.125
19371	MGC5560	0.118	-0.109	-0.229	-0.504	-0.28
19372	IL1RAP	0.106	0	0.402	0.87	0.227
19373	B4GALT3	0.665	0.181	0.162	0.058	0.172
19374		0.604	0.111	-0.266	0.285	-0.1
19375	POLE2	0.189	0.732	0.092	-0.003	-0.53
19376	LRRN3	0.012	0.133	0.094	-0.085	-0.027
19377	PROML1	0.31	-0.036	0.073	0.141	-0.29
19378	HOXA4	0.009	0.007	-0.12	-0.177	-0.026
19379	MMP17	0.235	0.221	0.148	-0.033	0.087
19380	FLJ12770	0.447	0.085	-0.045	0.039	-0.14
19381		-0.09	0.353	-0.176	-0.247	-0.016
19382		0.536	0.096	-0.095	-0.179	-0.003
19383		0.358	0.091	0.281	-0.061	0.158
19384		0.177	-0.352	0.195	-0.077	0.074
19385	DRLM	0.533	-0.696	-0.047	0.127	-0.123
19386	DLGAP2	-0.007	0.719	-0.04	-0.438	0.318
19387		0.187	-0.305	-0.099	-0.053	-0.066
19388		0.625	0.286	0.636	0.682	0.321
19389		-0.143	-0.062	0.025	-0.072	-0.621
19390		-0.172	0.093	-0.338	0	-0.09
19391		0.197	-0.327	0.105	-0.131	0.143
19392	WHSC1	0.338	-0.624	0.036	-0.093	0.005
19393	DDX31	0.392	0.233	0.118	-0.305	-0.168
19394		0.395	0.028	-0.287	-0.073	-0.033
19395	MGC9912	0.4	0.014	0.005	0.16	0.048
19396	LOC55885	0.428	0.297	2.021	0.841	0.687
19397	ACTN1	0.223	-0.073	-0.123	0.162	0.154
19398		-0.855	0.031	-0.247	-0.625	0.236
19399	NT5C	0.254	0.088	-0.251	-0.194	-0.142
19400	MGC10715	0.232	0.12	0.083	0.156	0.067
19401	TOLLIP	0.458	0.237	0.337	0.573	0.47
19402	SHFM3	0.208	0.088	-0.354	-0.425	-0.361
19403	CD47	0.112	-0.026	0.283	0.588	0.315
19404	RHEB2	0.028	0.398	0.341	0.09	-0.03
19405		0.197	-0.017	-0.279	-0.299	-0.232
19406		0.19	0.103	-0.103	-0.16	0.045
19407	MYO1C	0.596	0.243	0.338	-0.064	0.141
19408	GOLPH4	0.585	0.164	0.068	0.176	0.024
19409		0.427	0.378	0.183	0.147	-0.312
19410	FLJ11088	0.421	-0.013	0.256	0.472	0.067
19411		0.212	0.11	0.106	0.055	0.171
19412	MGC4093	0.103	0.153	-0.225	0.098	-0.157
19413	MAPK8	0.165	0.171	0.233	0.336	-0.066
19414	FLJ11011	0.263	0.074	0.254	0.107	0.179
19415		0.137	0.116	0.282	-0.52	-0.055
19416	SES2	0.139	-0.474	-0.06	-0.123	0.339
19417	DKFZP434B044	0.21	0.438	0.14	0.16	0.002
19418		-0.454	0.147	-0.25	-0.446	-0.833
19419	MAPT	-0.04	0.128	-0.467	-0.373	-0.222
19420	KIAA1966	0.121	0.156	0.12	-0.116	-0.126
19421		-0.039	0.101	0.088	-0.24	0.09
19422		0.373	-0.382	0.356	0.214	0.142
19423		-0.252	-0.336	-0.158	0.202	-0.158
19424	HSPC210	0.629	0.285	0.609	0.867	0.46
19425	PLVAP	0.328	-0.281	-0.074	-0.132	0.074
19426		0.188	-0.324	0.122	0.13	0.033
19427	MUT	0.266	-0.143	0.079	0.439	-0.141
19428	THBS1	0.257	0.342	0.489	0.459	0.065
19429	TRN2	0.308	0.256	0.007	0.07	0.069
19430	SCA7	0.275	0.101	-0.091	0.049	0.325
19431	POLA	0.377	0.073	0.116	0.059	-0.386
19432	KEAP1	0.425	0.24	0.404	0.324	0.477
19433	ABCC6	0.043	0.061	-0.187	-0.25	-0.293
19434	MOCS1	0.329	0.127	-0.458	-0.339	-0.223
19435	RYR1	0.784	0.11	0.456	-0.727	0.118
19436	CDK10	0.55	-0.01	-0.443	-0.848	-0.309
19437	DVL2	0.096	-0.289	-0.15	0.086	-0.068
19438	MAPK8	1.504	0.911	-0.471	1.194	0.128
19439	NR6A1	0.203	0.068	-0.087	-0.006	-0.095
19440	TPX1	0.371	-0.02	-0.48	-0.341	-0.168
19441	TTS-2.2	0.621	0.356	0.19	-1.234	0.973
19442	HTGN29	0.567	0.186	0.196	0.835	0.33
19443	LIMS1	0.284	0.482	0.476	0.25	-0.204
19444	KNSL1	0.275	0.35	-0.16	0.087	-0.982
19445		0.755	0.636	0.587	1.052	0.971
19446	CAMLG	0.226	-0.001	0.048	0.33	-0.046
19447	STK25	0.371	2.167	0.728	1.22	0.902
19448	COX7B	0.246	0.034	0.058	0.281	-0.369
19449	GLA	0.328	-0.045	0.023	0.207	0.034
19450	GZMA	-0.3	0.147	-0.086	-0.29	-0.179
19451	GLUL	0.19	-0.075	0.046	-0.161	0.208
19452	TNFSF11	-0.093	-0.105	-0.075	-0.127	-0.058
19453		0.317	-0.194	-0.53	-0.614	-0.621
19454	PXMP2	0.001	-0.104	-0.215	-0.396	-0.517
19455		-0.06	0.007	-0.165	-0.369	0.131
19456		-0.033	0.08	-0.097	-0.164	0.3
19457	SERPINA1	0.049	-0.168	-0.047	0.052	0.255
19458		0.248	-0.472	0.109	-0.167	-0.051
19459	TBC1D1	0.848	0.697	0.414	-0.022	0.746
19460	FLJ13057	0.59	0.399	0.234	0.439	0.139
19461	FLJ14511	0.376	0.038	0.183	0.508	-0.01
19462	MGC11061	0.317	0.117	0.186	0.672	0.347
19463	FLJ10511	0.2	0.163	-0.222	0.099	-0.416
19464	DACH	0.53	0.018	-0.407	-0.696	-0.16
19465		0.122	-0.267	-0.122	-0.22	-0.178
19466		0.392	0.085	0.006	-0.084	-0.056
19467		-1.318	0.424	0.287	-0.203	0.162
19468	HERC2	0.821	0.413	-0.136	-0.225	0.301
19469	PACSIN2	0.309	0.531	0.371	-0.307	0.825
19470	MCC2	0.447	0.157	0.2	-0.261	0.781
19471		0.469	-0.315	0.199	0.363	0.296
19472	KIAA1376	0.599	0.286	1.145	1.293	1.087
19473		-0.086	-0.546	0.166	-0.027	0.034
19474	PSMD11	0.567	-0.533	0.052	0.055	-0.032
19475		0.533	0.316	0.333	0.71	0.382
19476		0.379	-0.008	-0.003	0.004	-0.345
19477		0.311	0.289	0.376	0.544	0.396
19478	CIP1	0.192	0.076	-0.316	-0.258	-0.279
19479	GSTM2	0.019	-0.049	-0.316	-0.438	-0.412
19480	CKMT1	0.758	-0.111	0.05	0.139	0.31
19481	IFIT1	0.339	-0.237	-0.254	-0.347	-1.239
19482		0.28	-0.607	-0.202	0.174	-0.171
19483	FBN1	0.897	-0.864	-0.742	-0.374	-0.414
19484	SLC11A3	0.2	-0.785	-1.794	-0.346	-0.544
19485	ISG15	0.243	-0.209	-0.297	-0.174	-0.553
19486	ADFP	0.421	0.144	0.411	-0.133	-0.608
19487		0.191	0.045	0.041	0.201	-0.191
19488	EXT1	0.43	0.355	0.769	1.18	0.656
19489		-1.189	1.826		2.338	1.761
19490		1.488	1.525	0.933	1.092	1.632
19491		0.897	-0.44	4.059	1.343	0.212
19492			0.525		1.96	1.066
19493		1.297	-0.37		2.574	3.209
19494		1.006	2.309		0.884	2.143
19495		1.262	-0.224		-2.337	1.541
19496		2.442	-0.378		-0.841	-0.437
19497			0.766	-1.037	1	0.84
19498		0.594	4.703	-2.338	-0.344	-1.415
19499		0.541	-0.34	-0.585	-0.784	-0.84
19500			-0.708	-1.426	-0.373	-1.649
19501		1.442	0.927	0.35	0.708	-0.276
19502		0.497	0.441	-0.19	-0.4	0.288
19503	RPL9	0.194	-0.053	0.223	0.478	-0.376
19504		-0.099	0.341	-0.329	-0.121	-0.133
19505	MAP4K4	0.372	0.222	0.116	-0.189	0.505
19506		-0.62	-0.569	-0.241	-0.195	-0.164
19507		0.535	0.033	0.081	0.33	0.469
19508		-1.226	0.212	0.018	-0.132	0.145
